GVKEY,LINKPRIM,LIID,LINKTYPE,LPERMNO,LPERMCO,LINKDT,LINKENDDT,datadate,fyear,tic,conm,adrr,pddur,upd,at,capx,ceq,csho,gdwl,oiadp,sale,cik,fic,sich,prcc_f
012252,P,01,LC,10333,8254,19860606,E,19911231,1991,XOMA,XOMA CORP,,12,3,154.2890,6.4150,134.4560,21.4160,0.0000,-41.2600,17.1400,0000791908,USA,2834,21.0000
012253,C,01,LU,11040,8295,19870122,20010314,19900430,1989,ROIX,RESPONSE ONCOLOGY,,12,3,4.9820,0.2920,-0.2070,5.2190,0.0000,-3.9420,3.2820,0000763098,USA,8093,1.0000
012253,C,01,LU,11040,8295,19870122,20010314,19910430,1990,ROIX,RESPONSE ONCOLOGY,,12,3,5.7730,0.4490,3.0100,18.1530,0.0000,-1.5450,5.7160,0000763098,USA,8093,1.7500
012253,C,01,LU,11040,8295,19870122,20010314,19911231,1991,ROIX,RESPONSE ONCOLOGY,,8,3,10.2740,,7.4690,26.7100,0.0000,,,0000763098,USA,8093,5.7500
012254,P,01,LC,20037,3815,19890821,19931110,19900331,1989,STT.3,SUPERIOR TELETEC INC,,12,3,66.5690,3.4670,1.7670,6.9590,,10.8970,137.9760,0000771935,USA,3357,4.1250
012254,P,01,LC,20037,3815,19890821,19931110,19910331,1990,STT.3,SUPERIOR TELETEC INC,,12,3,66.3940,2.5970,8.2830,7.4160,,10.9710,149.6810,0000771935,USA,3357,5.7500
012255,P,01,LU,10344,8267,19860610,19940831,19901231,1990,LINN.,LINCOLN FOOD SERVICE PRODS,,12,3,28.2930,0.6650,18.8850,3.2940,0.0000,2.0330,43.9710,0000791726,USA,3580,3.0000
012255,P,01,LU,10344,8267,19860610,19940831,19911231,1991,LINN.,LINCOLN FOOD SERVICE PRODS,,12,3,29.1890,1.1910,20.3100,3.2940,0.0000,2.4970,43.4890,0000791726,USA,3580,5.5000
012256,P,01,LC,10353,8275,19860611,20100804,19900331,1989,SXCL,STEEL EXCEL INC,,12,3,97.8090,3.9970,81.7310,9.7190,0.0000,16.3600,109.2810,0000709804,USA,3674,21.5000
012256,P,01,LC,10353,8275,19860611,20100804,19910331,1990,SXCL,STEEL EXCEL INC,,12,3,109.1420,7.1140,94.5580,9.7760,0.0000,13.3880,128.8650,0000709804,USA,3674,11.6250
012259,C,01,LU,10384,8301,19860618,19971231,19900930,1990,RUDY,RUDYS RESTAURANT GROUP INC,,12,3,6.2110,0.2270,1.2440,3.5200,1.1830,-0.2100,10.8950,0000793026,USA,5812,0.3750
012259,C,01,LU,10384,8301,19860618,19971231,19910930,1991,RUDY,RUDYS RESTAURANT GROUP INC,,12,3,4.4170,0.0580,1.2670,3.5200,1.1010,0.1650,10.2970,0000793026,USA,5812,0.1560
012261,P,01,LC,10071,8015,19860228,19970829,19901231,1990,AB.3,ALEX BROWN INC,,12,3,786.8520,6.1850,169.7830,14.7520,0.0000,31.1690,271.7020,0000787977,USA,6211,8.3750
012261,P,01,LC,10071,8015,19860228,19970829,19911231,1991,AB.3,ALEX BROWN INC,,12,3,865.6920,3.6500,221.6800,15.1310,0.0000,95.5170,410.5800,0000787977,USA,6211,22.5000
012262,P,01,LU,10382,8299,19860618,E,19901231,1990,ASTE,ASTEC INDUSTRIES INC,,12,3,112.4140,1.8200,17.2080,3.6040,1.3840,0.0460,134.9820,0000792987,USA,3531,3.2500
012262,P,01,LU,10382,8299,19860618,E,19911231,1991,ASTE,ASTEC INDUSTRIES INC,,12,3,90.9890,2.0920,21.2800,3.6040,1.8260,6.3970,134.5120,0000792987,USA,3531,6.5000
012263,C,01,LU,69526,21127,19860630,19930412,19900930,1990,MAIJ,MAI SYSTEMS CORP,,12,3,395.0990,9.5360,39.6400,32.6600,152.2290,16.9710,389.4690,0000760436,USA,7373,1.6250
012263,C,01,LU,69526,21127,19860630,19930412,19910930,1991,MAIJ,MAI SYSTEMS CORP,,12,3,322.4460,6.8660,-38.1450,32.4790,153.3280,-18.2860,336.2970,0000760436,USA,7373,0.4060
012264,C,01,LU,87311,7650,19850718,19910131,19900331,1989,3DIMME,DIMENSIONAL MEDICINE,,12,3,6.3820,0.1680,0.5340,6.0530,0.0000,-0.4030,5.8770,0000723799,USA,7373,0.5000
012266,P,01,LU,10397,8317,19860620,E,19900228,1989,WERN,WERNER ENTERPRISES INC,,12,3,238.9150,76.4200,112.0510,11.6480,0.0000,31.2230,251.5750,0000793074,USA,4213,18.0000
012266,P,01,LU,10397,8317,19860620,E,19910228,1990,WERN,WERNER ENTERPRISES INC,,12,3,247.1150,33.6560,125.2110,11.3750,0.0000,33.0440,305.1330,0000793074,USA,4213,18.7500
012267,C,01,LU,10282,8205,19860521,19970116,19900131,1989,BRDLQ,BRENDLES INC,,12,3,129.5650,9.7160,68.5320,8.0200,0.0000,8.7520,276.6360,0000791851,USA,5331,7.6250
012267,C,01,LU,10282,8205,19860521,19970116,19910131,1990,BRDLQ,BRENDLES INC,,12,3,166.6280,21.6610,69.6060,8.0370,0.0000,7.0280,311.0010,0000791851,USA,5331,2.3750
012269,P,01,LU,10406,8307,19860620,19990430,19900228,1989,DOSE,PHARMERICA INC -OLD,,12,3,8.9730,0.1770,2.3550,4.4700,1.4500,0.1620,20.1330,0000792932,USA,5122,1.2500
012269,P,01,LU,10406,8307,19860620,19990430,19910228,1990,DOSE,PHARMERICA INC -OLD,,12,3,10.7160,0.1590,3.2050,4.4700,1.2940,1.6280,24.8810,0000792932,USA,5122,1.8750
012274,P,01,LC,10383,8300,19860618,20080508,19901231,1990,CYTO,CYTOGEN CORP,,12,3,47.0820,1.9500,23.1930,15.5920,0.0000,-19.8980,1.9740,0000725058,USA,2835,11.3750
012274,P,01,LC,10383,8300,19860618,20080508,19911231,1991,CYTO,CYTOGEN CORP,,12,3,64.4710,0.8770,38.7600,18.1250,0.0000,-19.0870,7.0220,0000725058,USA,2835,18.5000
012275,P,01,LC,10279,8202,19860520,19920116,19901130,1990,GENIZ,GENETICS INSTITUTE INC,,12,3,182.3380,10.3810,165.3770,14.3790,0.0000,-31.4040,40.3740,0000731336,USA,2836,39.5000
012275,P,01,LC,10279,8202,19860520,19920116,19911130,1991,GENIZ,GENETICS INSTITUTE INC,,12,3,192.2770,8.8750,163.1820,14.6200,0.0000,-3.1300,82.5510,0000731336,USA,2836,37.6250
012278,C,01,LU,10345,8269,19860610,19920710,19901231,1990,3CFSI,CROWLEY FINANCIAL SERVICES,,12,3,2.0360,0.0050,0.0070,11.3050,0.0000,-0.7220,1.0380,0000792455,USA,7812,0.1870
012278,C,01,LU,10345,8269,19860610,19920710,19911231,1991,3CFSI,CROWLEY FINANCIAL SERVICES,,12,3,1.8720,0.0000,1.2810,14.8200,0.0000,-0.5840,1.2460,0000792455,USA,7812,0.1560
012279,P,01,LU,92260,7388,19851129,19970218,19900930,1990,TMCI.,TM CENTURY INC,,11,3,6.6810,0.2660,3.4920,22.2840,0.0000,1.0920,7.5010,,USA,7900,0.1250
012279,P,01,LU,92260,7388,19851129,19970218,19910930,1991,TMCI.,TM CENTURY INC,,12,3,5.2160,0.0970,3.2760,22.2840,0.0000,-0.2220,8.8470,,USA,7900,0.1560
012280,P,01,LU,25276,1673,19850131,19920731,19900228,1989,3FCRES,FIRST CONTINENTAL REIT  -SBI,,12,3,43.1870,0.0000,11.6090,5.5260,0.0000,0.0670,2.6580,,USA,6798,0.2810
012280,P,01,LU,25276,1673,19850131,19920731,19910228,1990,3FCRES,FIRST CONTINENTAL REIT  -SBI,,12,3,35.7390,0.0000,4.1500,5.7130,0.0000,-4.6710,2.2140,,USA,6798,0.0620
012283,P,01,LC,10320,8239,19860604,19901121,19900531,1989,AMBIQ,AMERICAN BIONETICS INC,,12,3,2.7250,0.0200,0.5140,22.1360,0.0000,-1.6510,2.3420,0000741443,USA,2835,0.5000
012284,P,01,LU,89122,7593,19860530,19940831,19900331,1989,ICSI.,INTL CONTAINER SYSTEMS INC,,12,3,7.7350,0.8870,6.6920,2.8550,0.0000,0.7700,8.9740,0000768832,USA,3089,2.6250
012284,P,01,LU,89122,7593,19860530,19940831,19901231,1990,ICSI.,INTL CONTAINER SYSTEMS INC,,12,3,7.9080,1.4520,6.8700,2.6950,0.0000,0.6610,8.0860,0000768832,USA,3089,3.0000
012284,P,01,LU,89122,7593,19860530,19940831,19911231,1991,ICSI.,INTL CONTAINER SYSTEMS INC,,12,3,7.2440,0.6720,5.6850,2.3050,0.0000,1.8760,14.2850,0000768832,USA,3089,4.5000
012286,C,01,LU,11824,8083,19871231,19910517,19900930,1990,TCAR,TENDERCARE INTERNATIONAL INC,,12,3,1.2930,0.0680,0.0180,4.5480,0.0000,-1.0380,1.8890,0000777513,USA,2670,0.6250
012287,C,01,LU,10245,8171,19860513,19921109,19900630,1990,SHLY,SHELLY ASSOCIATES INC,,12,3,3.5960,0.0160,2.3410,2.2250,0.0000,-0.1300,4.3910,0000790940,USA,5065,2.2500
012287,C,01,LU,10245,8171,19860513,19921109,19910630,1991,SHLY,SHELLY ASSOCIATES INC,,12,3,3.0900,0.0110,2.2160,2.2280,0.0000,-0.1030,4.1790,0000790940,USA,5065,1.2500
012289,C,01,LU,89077,7394,19850121,20011022,19901231,1990,HMGCQ,HMG WORLDWIDE CORP,,12,3,3.7620,0.1760,0.9410,18.7560,0.0000,0.2300,7.2200,0000756680,USA,3990,0.1870
012289,C,01,LU,89077,7394,19850121,20011022,19911231,1991,HMGCQ,HMG WORLDWIDE CORP,,12,3,2.2930,0.2920,0.3210,18.9860,0.0000,-0.5680,3.6190,0000756680,USA,3990,0.2810
012298,C,01,LU,10945,8258,19861231,19910117,19900930,1990,ISHI,BIOZHEM COSMECEUTICALS INC,,12,3,1.1780,0.0230,0.8320,3.1600,0.0000,-0.7700,2.1660,0000774740,USA,5960,0.0310
012300,P,01,LU,75500,8272,19860610,19971128,19900430,1989,MAIL.,MAIL BOXES ETC,,12,3,18.0940,0.5500,13.5930,3.8260,0.5990,4.7480,25.7240,0000791014,USA,6794,19.2500
012300,P,01,LU,75500,8272,19860610,19971128,19910430,1990,MAIL.,MAIL BOXES ETC,,12,3,32.0490,0.7730,28.4890,5.6740,0.5550,5.5100,30.3030,0000791014,USA,6794,22.2500
012304,P,01,LC,10257,8185,19860515,E,19900930,1990,DLHC,DLH HOLDINGS CORP,,12,3,2.3160,0.1130,0.2040,3.4220,0.5400,-0.7730,4.5540,0000785557,USA,8700,0.8750
012304,P,01,LC,10257,8185,19860515,E,19910930,1991,DLHC,DLH HOLDINGS CORP,,12,3,2.6390,0.1850,-0.0870,4.1400,0.5270,-0.0650,8.8000,0000785557,USA,7363,1.1250
012307,P,01,LU,10043,7991,19860211,19990630,19900331,1989,AATI.1,ANALYSIS & TECHNOLOGY INC,,12,3,46.4180,2.2360,24.8980,2.1220,3.6290,6.1020,95.5390,0000310876,USA,8711,11.2500
012307,P,01,LU,10043,7991,19860211,19990630,19910331,1990,AATI.1,ANALYSIS & TECHNOLOGY INC,,12,3,48.3960,2.2210,28.3200,2.1470,5.6330,6.5920,104.0140,0000310876,USA,8711,12.7500
012309,P,01,LU,12282,9931,19880912,20010131,19900630,1990,WLRF,WLR FOODS INC,,12,3,157.7630,20.3600,108.2580,10.5210,0.0000,28.7580,494.1560,0000760775,USA,2015,18.5000
012309,P,01,LU,12282,9931,19880912,20010131,19910630,1991,WLRF,WLR FOODS INC,,12,3,175.5800,29.4710,115.6250,10.5210,0.0000,17.7100,502.2380,0000760775,USA,2015,18.0000
012316,P,01,LU,69825,20489,19860708,19920630,19900831,1990,CMR.2,COMMTRON CORP  -CL A,,12,3,153.8100,2.6160,63.1850,10.0970,2.5340,11.0100,554.0790,0000793277,USA,7822,6.1250
012316,P,01,LU,69825,20489,19860708,19920630,19910831,1991,CMR.2,COMMTRON CORP  -CL A,,12,3,184.3330,1.9600,70.9990,10.1240,2.3300,8.7600,527.6410,0000793277,USA,7822,5.8750
012319,C,01,LU,11083,8950,19870210,19931215,19901231,1990,DTIM,DTI MEDICAL CORP,,12,3,4.7300,0.9880,1.5600,7.9600,0.0000,-1.0070,1.2870,0000718247,USA,3842,1.8120
012319,C,01,LU,11083,8950,19870210,19931215,19911231,1991,DTIM,DTI MEDICAL CORP,,12,3,5.1000,0.0660,2.2550,8.7010,0.0000,-1.5310,0.5800,0000718247,USA,3842,2.5000
012327,P,01,LU,10407,8323,19860624,19980630,19901231,1990,ALET,ALOETTE COSMETICS INC,,12,3,28.1820,2.0630,22.6150,2.9330,1.0280,4.8050,24.3530,0000792160,USA,2844,9.2500
012327,P,01,LU,10407,8323,19860624,19980630,19911231,1991,ALET,ALOETTE COSMETICS INC,,12,3,27.3860,0.9120,15.4250,2.1550,1.2260,3.7040,23.9860,0000792160,USA,2844,9.2500
012329,P,01,LU,10412,8328,19860625,20000225,19901231,1990,GECMQ,GENICOM CORP,,12,3,167.1420,5.5410,41.5280,10.5830,12.1310,14.6690,255.2980,0000766738,USA,3577,1.3750
012329,P,01,LU,10412,8328,19860625,20000225,19911231,1991,GECMQ,GENICOM CORP,,12,3,137.2990,7.0290,27.8040,10.6050,11.3790,7.7680,217.0210,0000766738,USA,3577,0.9370
012331,P,01,LU,10442,8359,19860702,20000731,19901231,1990,KLLM,KLLM TRANSPORT SERVICES INC,,12,3,89.1580,16.9720,31.5610,2.5740,0.0000,8.8560,125.7590,0000793765,USA,4213,9.0000
012331,P,01,LU,10442,8359,19860702,20000731,19911231,1991,KLLM,KLLM TRANSPORT SERVICES INC,,12,3,96.5950,24.4320,34.5710,2.5780,0.0000,8.7860,129.5710,0000793765,USA,4213,12.5000
012334,P,01,LU,69219,8271,19860610,20030731,19901231,1990,ATL.1,ATALANTA SOSNOFF CAPITAL CP,,12,3,35.7010,0.6470,30.9270,9.8490,0.0000,2.9620,12.5700,0000792449,USA,6282,2.5000
012334,P,01,LU,69219,8271,19860610,20030731,19911231,1991,ATL.1,ATALANTA SOSNOFF CAPITAL CP,,12,3,35.4160,0.0000,30.8990,9.2880,0.0000,6.7750,17.2730,0000792449,USA,6282,6.5000
012335,P,01,LU,78565,26234,19850515,19921231,19901231,1990,IGLSF,INSITUFORM GROUP LTD  -ORD,,12,3,46.0820,2.6250,17.3100,10.0030,3.8300,1.1060,40.8720,0000762151,GBR,1700,3.5000
012335,P,01,LU,78565,26234,19850515,19921231,19911231,1991,IGLSF,INSITUFORM GROUP LTD  -ORD,,12,3,51.8130,2.8760,22.6580,10.6940,3.4350,2.6980,51.8020,0000762151,GBR,1700,5.1250
012337,P,01,LU,10398,8318,19860626,20000428,19900331,1989,LEAF.1,INTERLEAF INC,,12,3,68.5020,9.1510,44.9810,11.7690,12.0510,-1.1490,88.8430,0000793604,USA,7372,6.1250
012337,P,01,LU,10398,8318,19860626,20000428,19910331,1990,LEAF.1,INTERLEAF INC,,12,3,71.7110,2.2150,44.5170,12.0650,11.5240,-0.4910,84.3180,0000793604,USA,7372,6.6250
012338,P,01,LC,76565,10828,19910206,20140124,19910930,1991,HMA,HEALTH MANAGEMENT ASSOC,,12,3,229.3220,5.2490,75.8600,11.1660,0.0000,35.9000,226.1400,0000792985,USA,8062,31.0000
012339,P,01,LU,55854,6403,19850131,19960930,19900331,1989,NMRR,NMR OF AMERICA INC,,12,3,19.2140,1.0220,3.9910,3.5220,0.3630,4.1970,15.6760,0000724141,USA,8071,3.5000
012339,P,01,LU,55854,6403,19850131,19960930,19910331,1990,NMRR,NMR OF AMERICA INC,,12,3,16.3990,1.1180,3.6600,3.5810,0.3400,4.6140,16.7900,0000724141,USA,8071,3.7500
012342,P,01,LU,69585,21285,19860624,19981030,19901231,1990,NGC.2,NEWMONT GOLD CO,,12,3,706.9210,57.7620,613.9750,104.8750,0.0000,183.8750,643.2880,0000793308,USA,1040,42.5000
012342,P,01,LU,69585,21285,19860624,19981030,19911231,1991,NGC.2,NEWMONT GOLD CO,,12,3,816.6590,97.2650,734.6330,104.8750,0.0000,149.5520,572.7500,0000793308,USA,1040,39.7500
012343,C,01,LU,75506,8361,19860702,19920803,19901231,1990,3CUWRE,COMPUTER POWER INC,,12,3,12.9030,0.1470,5.2390,1.4820,0.9430,0.3260,17.8770,0000792986,USA,3620,0.7500
012343,C,01,LU,75506,8361,19860702,19920803,19911231,1991,3CUWRE,COMPUTER POWER INC,,12,3,12.1330,,4.9600,1.4820,0.9190,-0.3330,15.6240,0000792986,USA,3640,0.5000
012346,P,01,LU,10423,8342,19860627,20010831,19900630,1990,SUND.1,SOUND ADVICE INC,,12,3,38.1790,3.1090,21.1990,3.6580,0.3180,4.5790,91.5110,0000793971,USA,5731,6.5000
012346,P,01,LU,10423,8342,19860627,20010831,19910630,1991,SUND.1,SOUND ADVICE INC,,12,3,50.9160,4.9340,24.4220,3.7090,0.2930,5.3810,117.5830,0000793971,USA,5731,7.5000
012347,P,01,LU,89712,7373,19850111,19960131,19901231,1990,PRBC.,PREMIER BANCORP,,12,3,3940.1040,,154.5610,24.6130,,58.8000,397.1640,0000761332,USA,,2.7500
012347,P,01,LU,89712,7373,19850111,19960131,19911231,1991,PRBC.,PREMIER BANCORP,,12,3,3852.3960,,173.1120,24.6130,,76.1610,375.7820,0000761332,USA,,6.3750
012348,C,01,LU,10441,8358,19860731,19910409,19900331,1989,AZUL.1,AZUL HOLDINGS INC,,12,3,44.6030,3.6800,12.0980,5.6510,0.8010,-18.5830,30.1730,0000721080,USA,7373,2.2500
012348,C,01,LU,10441,8358,19860731,19910409,19910331,1990,AZUL.1,AZUL HOLDINGS INC,,12,3,30.1880,1.8210,-4.9580,5.5040,0.5460,-9.6710,27.7930,0000721080,USA,7373,0.8120
012349,P,01,LU,10462,8376,19860708,19970530,19900630,1990,CGNE,CALGENE INC,,9,3,79.5860,2.6040,59.9480,10.6580,16.3190,-9.2340,27.6060,0001011134,USA,2070,7.2500
012349,P,01,LU,10462,8376,19860708,19970530,19910630,1991,CGNE,CALGENE INC,,12,3,83.1360,1.4640,57.7640,14.9640,9.2630,-14.9350,26.1040,0001011134,USA,2070,7.3750
012350,P,01,LU,10352,8276,19860611,19960329,19900930,1990,MRTA,MARIETTA CORP,,12,3,59.0920,3.2940,42.2530,3.7250,3.8530,4.6950,61.2380,0000792969,USA,7389,10.0000
012350,P,01,LU,10352,8276,19860611,19960329,19910930,1991,MRTA,MARIETTA CORP,,12,3,58.1530,2.3830,40.5840,3.5700,3.7470,-1.6040,58.0800,0000792969,USA,7389,5.0000
012355,C,01,LU,82658,26249,19860424,19990730,19901231,1990,OSHSF,OSHAP TECHNOLOGIES LTD,,12,3,41.0290,,11.1900,5.9760,1.9750,0.5450,39.7940,0000776900,USA,3541,4.2500
012355,C,01,LU,82658,26249,19860424,19990730,19911231,1991,OSHSF,OSHAP TECHNOLOGIES LTD,,12,3,41.8850,,16.0880,6.6650,2.1540,-0.2650,37.9320,0000776900,USA,3541,4.6250
012356,P,01,LU,10446,8362,19860702,19990521,19900331,1989,PKAU,POLK AUDIO INC,,12,3,12.8590,0.9420,10.1690,1.7400,0.0000,2.8520,27.5400,0000793982,USA,3651,9.0000
012356,P,01,LU,10446,8362,19860702,19990521,19910331,1990,PKAU,POLK AUDIO INC,,12,3,14.6910,1.1210,11.3690,1.7400,0.0000,1.6810,27.8660,0000793982,USA,3651,7.5000
012358,P,01,LU,10432,8352,19860701,19931231,19901231,1990,ARIT,ARITECH CORP-DEL,,12,3,81.7210,3.9020,13.1930,3.0430,,1.8130,103.3050,0000793592,USA,3669,3.7500
012358,P,01,LU,10432,8352,19860701,19931231,19911231,1991,ARIT,ARITECH CORP-DEL,,12,3,30.8930,1.9090,9.9590,3.1400,0.0000,4.2590,84.4590,0000793592,USA,3669,4.0000
012359,P,01,LU,10417,8335,19860626,19911231,19901231,1990,AYCP,ALLOY COMPUTER PRODUCTS INC,,12,3,9.9800,0.2010,3.2420,5.7320,0.0000,-7.0970,25.3420,0000793522,USA,3576,0.2500
012359,P,01,LU,10417,8335,19860626,19911231,19911231,1991,AYCP,ALLOY COMPUTER PRODUCTS INC,,12,3,4.5760,0.0460,-1.9880,5.7560,0.0000,-4.0710,15.2950,0000793522,USA,3576,0.0620
012360,P,01,LU,10414,8330,19860625,19940331,19900331,1989,ELDC,ELDEC CORP,,12,3,94.1850,6.8610,61.1990,5.4550,0.0000,8.1340,110.4100,0000793575,USA,3679,10.0000
012360,P,01,LU,10414,8330,19860625,19940331,19910331,1990,ELDC,ELDEC CORP,,12,3,96.5530,8.9790,64.0550,5.5130,0.0000,5.3810,122.9830,0000793575,USA,3812,7.5000
012362,C,01,LU,86610,7706,19850823,19910731,19900131,1989,CHWO,CHILD WORLD INC-NEW,,12,3,404.6670,9.1460,213.0010,11.3970,70.0270,21.4810,830.2690,0000019930,USA,5945,12.5000
012362,C,01,LU,86610,7706,19850823,19910731,19910131,1990,CHWO,CHILD WORLD INC-NEW,,12,3,466.0080,8.9670,20.6810,11.3970,0.0000,-57.8630,829.4190,0000019930,USA,5945,1.3750
012363,C,01,LU,89106,7472,19850401,19910125,19900331,1989,3IAHME,INTL AMERICAN HOMES INC,,12,3,159.4600,0.3650,4.6420,6.8700,0.0000,9.0900,158.9080,0000760678,USA,1531,0.3440
012364,P,01,LC,39416,4369,19860331,20010907,19900228,1989,3BCTI,BCT INTERNATIONAL INC,,12,3,7.4930,0.0450,1.8270,7.7730,3.2540,-2.6480,9.3580,0000351541,USA,5110,0.7500
012364,P,01,LC,39416,4369,19860331,20010907,19910228,1990,3BCTI,BCT INTERNATIONAL INC,,12,3,5.4450,0.0320,0.0240,8.7320,1.8640,0.1210,7.7800,0000351541,USA,5110,0.3120
012366,C,01,LU,10390,8308,19860630,19970129,19901231,1990,EOSI,EOS INTERNATIONAL INC,,12,3,1.5740,0.0120,1.2120,5.1850,,-0.0460,1.4780,0000791398,USA,7373,0.1250
012366,C,01,LU,10390,8308,19860630,19970129,19911231,1991,EOSI,EOS INTERNATIONAL INC,,12,3,1.6420,0.0030,1.3960,5.1850,0.0000,0.1670,2.2440,0000791398,USA,7373,0.9370
012369,C,01,LU,10411,8327,19860625,19970430,19901231,1990,RLAB.,ROYCE LABORATORIES INC,,12,3,1.0740,0.0120,-0.9070,7.5910,0.0000,-0.3920,1.5050,0000789462,USA,2834,
012369,C,01,LU,10411,8327,19860625,19970430,19911231,1991,RLAB.,ROYCE LABORATORIES INC,,12,3,3.5780,0.2330,2.9120,25.6860,0.0000,-0.3200,1.9910,0000789462,USA,2834,3.7500
012370,C,01,LU,10434,8353,19860701,19971218,19901130,1990,LAGR,L A GEAR INC,,12,3,363.9550,18.9390,205.8770,19.3950,0.0000,69.8890,902.2250,0000793937,USA,3021,11.6250
012370,C,01,LU,10434,8353,19860701,19971218,19911130,1991,LAGR,L A GEAR INC,,12,3,325.5710,14.1880,131.7150,19.5430,0.0000,-26.9870,618.0920,0000793937,USA,3021,10.6250
012373,C,01,LC,78571,27499,19850723,19920713,19901231,1990,CRWTF,SPI SUSP & PARTS INDS  -ORD,,12,3,21.5880,0.3070,7.6570,3.3950,0.0000,-0.5780,19.2690,0000770320,ISR,3790,0.2500
012373,C,01,LC,78571,27499,19850723,19920713,19911231,1991,CRWTF,SPI SUSP & PARTS INDS  -ORD,,12,3,16.4660,0.1250,8.3190,3.3950,0.0000,0.9060,22.6210,0000770320,ISR,3790,0.6250
012374,P,01,LU,10376,8293,19860617,19971031,19901231,1990,NSSX,NATIONAL SANITARY SUPPLY CO,,12,3,115.8570,3.1030,44.9440,5.8100,27.6880,10.1670,265.4240,0000793500,USA,5110,7.0000
012374,P,01,LU,10376,8293,19860617,19971031,19911231,1991,NSSX,NATIONAL SANITARY SUPPLY CO,,12,3,108.8680,4.4080,47.4940,5.8380,26.9840,8.5040,267.5080,0000793500,USA,5110,7.2500
012377,P,01,LU,10463,8377,19860708,E,19901231,1990,REFR,RESEARCH FRONTIERS INC,,12,3,0.6850,0.0160,0.4210,2.5540,0.0000,-0.6930,0.4850,0000793524,USA,8731,2.0000
012377,P,01,LU,10463,8377,19860708,E,19911231,1991,REFR,RESEARCH FRONTIERS INC,,12,3,4.9240,0.0500,4.7240,3.6850,0.0000,-1.0580,0.3520,0000793524,USA,8731,6.2500
012378,P,01,LU,69809,20433,19860709,20000929,19900630,1990,3CHBD,CHAUS (BERNARD) INC,,12,3,81.7570,1.2570,51.2490,18.6920,0.0000,4.2540,291.1010,0000793983,USA,2330,4.6250
012378,P,01,LU,69809,20433,19860709,20000929,19910630,1991,3CHBD,CHAUS (BERNARD) INC,,12,3,82.5710,1.0540,37.6830,18.0580,0.0000,-11.5250,232.4440,0000793983,USA,2330,2.6250
012379,P,01,LU,10501,8418,19860718,E,19900430,1989,AMWD,AMERICAN WOODMARK CORP,,12,3,83.6950,2.8310,31.2520,6.8410,0.0000,4.2480,153.9670,0000794619,USA,2430,8.0000
012379,P,01,LU,10501,8418,19860718,E,19910430,1990,AMWD,AMERICAN WOODMARK CORP,,12,3,78.8520,3.2540,28.7070,6.8430,0.0000,-0.1990,149.7850,0000794619,USA,2430,4.2500
012380,P,01,LU,10185,8128,19860530,19991130,19900131,1989,MRLL,MERRILL CORPORATION,,12,3,40.5960,3.9120,20.4900,3.6320,0.0000,0.5420,69.0220,0000790406,USA,2750,7.3750
012380,P,01,LU,10185,8128,19860530,19991130,19910131,1990,MRLL,MERRILL CORPORATION,,12,3,46.8920,2.7790,22.4860,3.5120,0.0000,4.1070,100.9510,0000790406,USA,2750,9.2500
012381,P,01,LC,10258,8186,19860515,20080309,19900430,1989,AVAN.1,AVANT IMMUNOTHERAPEUTICS-OLD,,12,3,15.5600,0.6780,11.3770,9.5280,0.0000,-1.8660,10.9350,,USA,2835,3.7500
012381,P,01,LC,10258,8186,19860515,20080309,19910430,1990,AVAN.1,AVANT IMMUNOTHERAPEUTICS-OLD,,12,3,13.2330,0.3560,10.0700,10.5600,0.0000,-4.3500,10.2400,,USA,2835,6.5000
012382,P,01,LU,10410,8326,19860625,20000831,19901231,1990,JMED,JONES PHARMA INC,,12,3,26.1650,0.3840,19.8730,4.2500,0.0000,4.8730,19.6520,0000793613,USA,2834,13.1250
012382,P,01,LU,10410,8326,19860625,20000831,19911231,1991,JMED,JONES PHARMA INC,,12,3,33.3930,0.1810,26.7840,8.6760,,4.6940,20.5130,0000793613,USA,2834,7.5000
012385,C,01,LU,10420,8338,19860626,19920713,19901231,1990,RDVA,RADVA CORP,,12,3,7.3380,,1.0040,3.7420,0.0000,0.0340,10.2160,0000792984,USA,3086,0.4060
012385,C,01,LU,10420,8338,19860626,19920713,19911231,1991,RDVA,RADVA CORP,,12,3,6.6830,,1.2270,3.7420,0.0000,0.3910,9.0810,0000792984,USA,3086,0.2500
012389,P,01,LU,70033,20881,19860708,E,19901231,1990,HOG,HARLEY-DAVIDSON INC,,12,3,407.4670,38.3930,198.7750,17.7700,63.0820,84.7750,864.6000,0000793952,USA,3751,19.2500
012389,P,01,LU,70033,20881,19860708,E,19911231,1991,HOG,HARLEY-DAVIDSON INC,,12,3,474.2330,47.7660,238.0000,17.7960,59.8940,68.6450,939.8630,0000793952,USA,3751,44.7500
012390,P,01,LC,10371,8290,19860616,20100105,19900630,1990,CLZR,CANDELA CORP,,12,3,23.6740,0.4400,13.0680,5.1200,0.0000,5.5260,32.8250,0000793279,USA,3845,13.3750
012390,P,01,LC,10371,8290,19860616,20100105,19910630,1991,CLZR,CANDELA CORP,,12,3,24.6930,0.5650,14.2630,5.0810,0.0000,3.2180,36.5180,0000793279,USA,3845,8.1250
012392,P,01,LU,10421,8340,19860626,E,19900331,1989,SKYW,SKYWEST INC,,12,3,69.2360,8.0720,32.4640,5.2130,0.2620,6.5050,99.6860,0000793733,USA,4512,7.3750
